diacritic,pronunciation,label,values,triggers,weight
ROSE_2,ROSE,ROSE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
SLIPPERB_3,SLIPPERB,SLIPPERB,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
SLIPPERB_4,SLIPPERB,SLIPPERB,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",11.0
DOGDIM_3,DOGDIM,DOGDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.8
DOGDIM_4,DOGDIM,DOGDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.8
CAKE_1,CAKE,CAKE,set(),set(),10.9
CAKE_2,CAKE,CAKE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
DRINKINGGLASS_1,DRINKINGGLASS,DRINKINGGLASS,set(),set(),9.8
DRINKINGGLASS_2,DRINKINGGLASS,DRINKINGGLASS,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
POPE_1,POPE,POPE,set(),set(),10.0
POPE_2,POPE,POPE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
WINE_1,WINE,WINE,set(),set(),9.8
WINE_2,WINE,WINE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
HANDKERCHIEF_1,HANDKERCHIEF,HANDKERCHIEF,set(),set(),10.5
HANDKERCHIEF_2,HANDKERCHIEF,HANDKERCHIEF,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",11.000000000000002
GLASS_1,GLASS,GLASS,set(),set(),9.9
GLASS_2,GLASS,GLASS,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
WALL_1,WALL,WALL,set(),set(),9.8
WALL_2,WALL,WALL,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.600000000000001
KEYB_1,KEYB,KEYB,set(),set(),9.8
KEYB_2,KEYB,KEYB,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
CAPA_1,CAPA,CAPA,set(),set(),9.8
CAPA_2,CAPA,CAPA,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
SHIRTA_1,SHIRTA,SHIRTA,set(),set(),10.9
SHIRTA_2,SHIRTA,SHIRTA,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.3
PEAR_1,PEAR,PEAR,set(),set(),10.0
PEAR_2,PEAR,PEAR,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",13.4
MOUSE_1,MOUSE,MOUSE,set(),set(),10.000000000000002
MOUSE_2,MOUSE,MOUSE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.600000000000001
FROG_3,FROG,FROG,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.0
FROG_4,FROG,FROG,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.0
null_45,null,nominalizer,"{'o_1', 'i_1'}","{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.700000000000001
null_46,null,nominalizer,"{'o_1', 'i_1'}","{('e', frozenset({'+atomic'})), ('null', frozenset({'-atomic'}))}",10.0
OFFSPRING_1,OFFSPRING,OFFSPRING,set(),set(),9.9
OFFSPRING_2,OFFSPRING,OFFSPRING,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.700000000000001
MILLER_1,MILLER,MILLER,set(),set(),9.9
MILLER_2,MILLER,MILLER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
HARNESSING_1,HARNESSING,HARNESSING,set(),set(),9.9
HARNESSING_2,HARNESSING,HARNESSING,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
CROW_1,CROW,CROW,set(),set(),10.0
CROW_2,CROW,CROW,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
DRINKINGGLASS_3,DRINKINGGLASS,DRINKINGGLASS,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
DRINKINGGLASS_4,DRINKINGGLASS,DRINKINGGLASS,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
PUDDING_1,PUDDING,PUDDING,set(),set(),9.8
PUDDING_2,PUDDING,PUDDING,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
SOCK_1,SOCK,SOCK,set(),set(),10.0
SOCK_2,SOCK,SOCK,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
MEDAL_1,MEDAL,MEDAL,set(),set(),9.9
MEDAL_2,MEDAL,MEDAL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.0
TAMBOURINEDIM_1,TAMBOURINEDIM,TAMBOURINEDIM,set(),set(),9.8
TAMBOURINEDIM_2,TAMBOURINEDIM,TAMBOURINEDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
PROBOSCIS_1,PROBOSCIS,PROBOSCIS,set(),set(),9.8
PROBOSCIS_2,PROBOSCIS,PROBOSCIS,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.100000000000001
FLOWER_1,FLOWER,FLOWER,set(),set(),9.9
FLOWER_2,FLOWER,FLOWER,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
POTATO_3,POTATO,POTATO,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
POTATO_4,POTATO,POTATO,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",11.0
FLY_1,FLY,FLY,set(),set(),9.9
FLY_2,FLY,FLY,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
EARTHWORM_1,EARTHWORM,EARTHWORM,set(),set(),10.0
EARTHWORM_2,EARTHWORM,EARTHWORM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
WORM_1,WORM,WORM,set(),set(),9.9
WORM_2,WORM,WORM,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
LINEA_1,LINEA,LINEA,set(),set(),9.9
LINEA_2,LINEA,LINEA,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
BUNCHA_1,BUNCHA,BUNCHA,set(),set(),10.4
BUNCHA_2,BUNCHA,BUNCHA,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
BULL_1,BULL,BULL,set(),set(),10.4
BULL_2,BULL,BULL,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
MALE_1,MALE,MALE,set(),set(),10.0
MALE_2,MALE,MALE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
WASP_3,WASP,WASP,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.8
WASP_4,WASP,WASP,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",11.0
BUZZARD_1,BUZZARD,BUZZARD,set(),set(),10.0
BUZZARD_2,BUZZARD,BUZZARD,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
TRASHCANDIM_1,TRASHCANDIM,TRASHCANDIM,set(),set(),9.100000000000003
TRASHCANDIM_2,TRASHCANDIM,TRASHCANDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.600000000000001
COLOR_3,COLOR,COLOR,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
COLOR_4,COLOR,COLOR,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.4
CHAIN_1,CHAIN,CHAIN,set(),set(),10.5
CHAIN_2,CHAIN,CHAIN,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
WORK_1,WORK,WORK,set(),set(),9.9
WORK_2,WORK,WORK,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
BODY_1,BODY,BODY,set(),set(),10.5
BODY_2,BODY,BODY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
BEDAUG_1,BEDAUG,BEDAUG,set(),set(),10.0
BEDAUG_2,BEDAUG,BEDAUG,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
GAMEA_1,GAMEA,GAMEA,set(),set(),9.700000000000001
GAMEA_2,GAMEA,GAMEA,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
READER_1,READER,READER,set(),set(),9.8
READER_2,READER,READER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
COMBAT_1,COMBAT,COMBAT,set(),set(),9.9
COMBAT_2,COMBAT,COMBAT,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
DOG_1,DOG,DOG,set(),set(),9.600000000000003
DOG_2,DOG,DOG,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.200000000000001
LITTLEONE_3,LITTLEONE,LITTLEONE,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.8
LITTLEONE_4,LITTLEONE,LITTLEONE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
FINGERDIM_1,FINGERDIM,FINGERDIM,set(),set(),10.0
FINGERDIM_2,FINGERDIM,FINGERDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
ABACUS_1,ABACUS,ABACUS,set(),set(),9.700000000000001
ABACUS_2,ABACUS,ABACUS,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.8
RUNUP_1,RUNUP,RUNUP,set(),set(),10.5
RUNUP_2,RUNUP,RUNUP,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
SPORTSMATCH_1,SPORTSMATCH,SPORTSMATCH,set(),set(),10.0
SPORTSMATCH_2,SPORTSMATCH,SPORTSMATCH,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.4
NUMBER_1,NUMBER,NUMBER,set(),set(),9.700000000000001
NUMBER_2,NUMBER,NUMBER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.100000000000001
NUMBER_3,NUMBER,NUMBER,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.600000000000001
NUMBER_4,NUMBER,NUMBER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.5
null_47,null,nominalizer,"{'a_2', 'e_2'}","{('e', frozenset({'-atomic'})), ('e', frozenset({'+atomic'}))}",9.8
null_48,null,nominalizer,"{'a_2', 'e_2'}","{('e', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",9.8
null_49,null,nominalizer,"{'a_2', 'e_2'}","{('null', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",9.600000000000001
MOMENTA_1,MOMENTA,MOMENTA,set(),set(),9.700000000000001
MOMENTA_2,MOMENTA,MOMENTA,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.100000000000001
BUS_1,BUS,BUS,set(),set(),9.700000000000001
BUS_2,BUS,BUS,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.8
CUCKOO_1,CUCKOO,CUCKOO,set(),set(),10.0
CUCKOO_2,CUCKOO,CUCKOO,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
THRONE_1,THRONE,THRONE,set(),set(),10.0
THRONE_2,THRONE,THRONE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
COUGH_1,COUGH,COUGH,set(),set(),9.9
COUGH_2,COUGH,COUGH,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
BOAT_1,BOAT,BOAT,set(),set(),10.0
BOAT_2,BOAT,BOAT,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.5
FIN_1,FIN,FIN,set(),set(),9.9
FIN_2,FIN,FIN,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.3
FIN_3,FIN,FIN,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
FIN_4,FIN,FIN,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.0
SEA_1,SEA,SEA,set(),set(),9.9
SEA_2,SEA,SEA,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
ROPE_1,ROPE,ROPE,set(),set(),9.8
ROPE_2,ROPE,ROPE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.9
FLAGDIM_3,FLAGDIM,FLAGDIM,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
FLAGDIM_4,FLAGDIM,FLAGDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.3
PADRON_1,PADRON,PADRON,set(),set(),9.9
PADRON_2,PADRON,PADRON,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
LIGHT_1,LIGHT,LIGHT,set(),set(),9.500000000000002
LIGHT_2,LIGHT,LIGHT,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
POLE_1,POLE,POLE,set(),set(),9.9
POLE_2,POLE,POLE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
HANDLEBAR_1,HANDLEBAR,HANDLEBAR,set(),set(),9.9
HANDLEBAR_2,HANDLEBAR,HANDLEBAR,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
YOUNGSHEPHERD_1,YOUNGSHEPHERD,YOUNGSHEPHERD,set(),set(),9.700000000000001
YOUNGSHEPHERD_2,YOUNGSHEPHERD,YOUNGSHEPHERD,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.9
NURSERYRHYME_1,NURSERYRHYME,NURSERYRHYME,set(),set(),9.8
NURSERYRHYME_2,NURSERYRHYME,NURSERYRHYME,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
WIND_1,WIND,WIND,set(),set(),9.8
WIND_2,WIND,WIND,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
CHERRY_1,CHERRY,CHERRY,set(),set(),9.9
CHERRY_2,CHERRY,CHERRY,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
YOUNGSHEPHERD_3,YOUNGSHEPHERD,YOUNGSHEPHERD,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
MILKCOW_3,MILKCOW,MILKCOW,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",11.8
MILKCOW_4,MILKCOW,MILKCOW,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",11.3
a_4,a,atomic,{'-atomic'},set(),8.200000000000006
null_50,null,nominalizer,{'e_2'},"{('a', frozenset({'-atomic'}))}",34.600000000000236
HORN_1,HORN,HORN,set(),set(),9.9
HORN_2,HORN,HORN,set(),"{('null', frozenset()), ('a', frozenset({'-atomic'}))}",9.9
STORK_1,STORK,STORK,set(),set(),9.8
STORK_2,STORK,STORK,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.4
PAGE_1,PAGE,PAGE,set(),set(),10.3
PAGE_2,PAGE,PAGE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.9
BISCUIT_1,BISCUIT,BISCUIT,set(),set(),9.8
BISCUIT_2,BISCUIT,BISCUIT,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
TVA_1,TVA,TVA,set(),set(),10.0
TVA_2,TVA,TVA,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.8
BITE_1,BITE,BITE,set(),set(),9.700000000000001
BITE_2,BITE,BITE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
BISCUITDIM_1,BISCUITDIM,BISCUITDIM,set(),set(),10.0
BISCUITDIM_2,BISCUITDIM,BISCUITDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
null_51,null,nominalizer,"{'a_2', 'e_2'}","{('a', frozenset({'-atomic'}))}",24.300000000000075
SHEETB_1,SHEETB,SHEETB,set(),set(),10.5
SHEETB_2,SHEETB,SHEETB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
BISCUIT_3,BISCUIT,BISCUIT,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
BISCUIT_4,BISCUIT,BISCUIT,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
BASKET_1,BASKET,BASKET,set(),set(),9.400000000000002
BASKET_2,BASKET,BASKET,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.900000000000002
CHAIR_1,CHAIR,CHAIR,set(),set(),9.8
CHAIR_2,CHAIR,CHAIR,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.9
BASKETBALLPLAYER_1,BASKETBALLPLAYER,BASKETBALLPLAYER,set(),set(),9.9
BASKETBALLPLAYER_2,BASKETBALLPLAYER,BASKETBALLPLAYER,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
CHAMPION_1,CHAMPION,CHAMPION,set(),set(),9.9
CHAMPION_2,CHAMPION,CHAMPION,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
CASSETTE_1,CASSETTE,CASSETTE,set(),set(),10.0
CASSETTE_2,CASSETTE,CASSETTE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
RAINDIM_1,RAINDIM,RAINDIM,set(),set(),10.5
RAINDIM_2,RAINDIM,RAINDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
null_52,null,nominalizer,"{'a_2', 'e_2'}","{('a', frozenset({'+atomic'})), ('a', frozenset({'-atomic'}))}",11.799999999999994
CUBE_3,CUBE,CUBE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
CUBE_4,CUBE,CUBE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.5
SOCKDIMB_1,SOCKDIMB,SOCKDIMB,set(),set(),9.600000000000001
SOCKDIMB_2,SOCKDIMB,SOCKDIMB,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.000000000000002
BLOW_3,BLOW,BLOW,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
BLOW_4,BLOW,BLOW,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.4
BATTLE_1,BATTLE,BATTLE,set(),set(),11.5
BATTLE_2,BATTLE,BATTLE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
PUNCH_1,PUNCH,PUNCH,set(),set(),10.200000000000001
PUNCH_2,PUNCH,PUNCH,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
DRUMA_1,DRUMA,DRUMA,set(),set(),10.0
DRUMA_2,DRUMA,DRUMA,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
SLIPPERBDIM_1,SLIPPERBDIM,SLIPPERBDIM,set(),set(),10.0
SLIPPERBDIM_2,SLIPPERBDIM,SLIPPERBDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
RUN_1,RUN,RUN,set(),set(),10.0
RUN_2,RUN,RUN,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
SOJOURN_1,SOJOURN,SOJOURN,set(),set(),9.8
SOJOURN_2,SOJOURN,SOJOURN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
CORRIDOR_1,CORRIDOR,CORRIDOR,set(),set(),9.9
CORRIDOR_2,CORRIDOR,CORRIDOR,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
SPINNINGTOP_1,SPINNINGTOP,SPINNINGTOP,set(),set(),9.600000000000001
SPINNINGTOP_2,SPINNINGTOP,SPINNINGTOP,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.600000000000001
HANDDIM_1,HANDDIM,HANDDIM,set(),set(),9.8
HANDDIM_2,HANDDIM,HANDDIM,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
DUMMY_1,DUMMY,DUMMY,set(),set(),9.9
DUMMY_2,DUMMY,DUMMY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
SUCKDIM_1,SUCKDIM,SUCKDIM,set(),set(),10.5
SUCKDIM_2,SUCKDIM,SUCKDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
TRUMPET_1,TRUMPET,TRUMPET,set(),set(),10.4
TRUMPET_2,TRUMPET,TRUMPET,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.4
GHOST_1,GHOST,GHOST,set(),set(),10.0
GHOST_2,GHOST,GHOST,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
GHOSTDIM_1,GHOSTDIM,GHOSTDIM,set(),set(),10.0
GHOSTDIM_2,GHOSTDIM,GHOSTDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
RUNDIM_1,RUNDIM,RUNDIM,set(),set(),10.0
RUNDIM_2,RUNDIM,RUNDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
BICYCLE_1,BICYCLE,BICYCLE,set(),set(),9.8
BICYCLE_2,BICYCLE,BICYCLE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
MOTORCYCLE_1,MOTORCYCLE,MOTORCYCLE,set(),set(),9.9
MOTORCYCLE_2,MOTORCYCLE,MOTORCYCLE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
FLAMINGO_1,FLAMINGO,FLAMINGO,set(),set(),10.3
FLAMINGO_2,FLAMINGO,FLAMINGO,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.3
KANGAROO_1,KANGAROO,KANGAROO,set(),set(),9.700000000000001
KANGAROO_2,KANGAROO,KANGAROO,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
STAG_1,STAG,STAG,set(),set(),9.9
STAG_2,STAG,STAG,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
TIGER_1,TIGER,TIGER,set(),set(),9.8
TIGER_2,TIGER,TIGER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
SLIPPERADIM_1,SLIPPERADIM,SLIPPERADIM,set(),set(),10.0
SLIPPERADIM_2,SLIPPERADIM,SLIPPERADIM,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
SKATING_1,SKATING,SKATING,set(),set(),10.0
SKATING_2,SKATING,SKATING,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
BASKETBALL_1,BASKETBALL,BASKETBALL,set(),set(),9.9
BASKETBALL_2,BASKETBALL,BASKETBALL,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
TENNIS_1,TENNIS,TENNIS,set(),set(),9.9
TENNIS_2,TENNIS,TENNIS,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
KANGAROO_3,KANGAROO,KANGAROO,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.700000000000001
KANGAROO_4,KANGAROO,KANGAROO,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.5
SLIPPERA_1,SLIPPERA,SLIPPERA,set(),set(),10.0
SLIPPERA_2,SLIPPERA,SLIPPERA,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.5
SOCKDIMA_3,SOCKDIMA,SOCKDIMA,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
SOCKDIMA_4,SOCKDIMA,SOCKDIMA,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
CULTURE_1,CULTURE,CULTURE,set(),set(),10.5
CULTURE_2,CULTURE,CULTURE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
SPIDER_1,SPIDER,SPIDER,set(),set(),9.8
SPIDER_2,SPIDER,SPIDER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.4
STAG_3,STAG,STAG,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
STAG_4,STAG,STAG,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
HOUSE_1,HOUSE,HOUSE,set(),set(),11.000000000000002
HOUSE_2,HOUSE,HOUSE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.700000000000001
JUMP_1,JUMP,JUMP,set(),set(),9.700000000000001
JUMP_2,JUMP,JUMP,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.200000000000001
RADIATOR_1,RADIATOR,RADIATOR,set(),set(),10.0
RADIATOR_2,RADIATOR,RADIATOR,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
HEATING_1,HEATING,HEATING,set(),set(),9.9
HEATING_2,HEATING,HEATING,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
FOOT_3,FOOT,FOOT,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.300000000000002
FOOT_4,FOOT,FOOT,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.4
FEAST_1,FEAST,FEAST,set(),set(),10.5
FEAST_2,FEAST,FEAST,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.5
PHASE_1,PHASE,PHASE,set(),set(),10.0
PHASE_2,PHASE,PHASE,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
SOUP_1,SOUP,SOUP,set(),set(),9.9
SOUP_2,SOUP,SOUP,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
SOFACOVER_1,SOFACOVER,SOFACOVER,set(),set(),9.8
SOFACOVER_2,SOFACOVER,SOFACOVER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
TRAINDIM_1,TRAINDIM,TRAINDIM,set(),set(),9.700000000000001
TRAINDIM_2,TRAINDIM,TRAINDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
KISSDIM_3,KISSDIM,KISSDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.700000000000001
KISSDIM_4,KISSDIM,KISSDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.3
PARROT_3,PARROT,PARROT,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
PARROT_4,PARROT,PARROT,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
null_53,null,nominalizer,"{'la_1', 'e_2'}","{('a', frozenset({'+atomic'})), ('a', frozenset({'-atomic'}))}",10.0
GOLDFINCH_1,GOLDFINCH,GOLDFINCH,set(),set(),9.9
GOLDFINCH_2,GOLDFINCH,GOLDFINCH,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
SHIRTB_1,SHIRTB,SHIRTB,set(),set(),10.9
SHIRTB_2,SHIRTB,SHIRTB,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
